Date,Average Price,PercChangeForc,PercChangeLag1,PercChangeLag2,PercChangeLag3,PercChangeLag4,PercChangeLag5,2MA,3MA,Inf.Rate.MoM,Inf.L1,Inf.L2,Inf.L3,Inf.L4,Res.Change.Exc.Gold,UM.Infl.Exp,UM.Con.Sent,Indus.Prod.Ind,Nasdaq.Change.MoM,NFCI,FedFundsRate,FedFundsRateL1,Oil,PercChange.oil,PPIJewelry,PercChange.PPI
29/03/2019,"1,300.90",-1.11461296,-1.45443527,2.190741601,3.517910089,2.203112203,0.4607536613,0.3681531654,1.41807214,0.16962,0.27256,-0.76904,0.45472,0.59588,-0.45956,2.5,98.4,87.9635,2.68219,-0.59,2.41,2.4,57.46,9.239543726,231.1,0.7849978195
30/04/2019,"1,286.40",-0.1865671642,-1.11461296,-1.45443527,2.190741601,3.517910089,2.203112203,-1.284524115,-0.1261022098,0.84952,0.16962,0.27256,-0.76904,0.45472,-0.56839,2.5,97.2,87.5538,4.7933,-0.6075,2.42,2.41,63,9.641489732,230.7,-0.1730852445
31/05/2019,"1,284.00",5.841121495,-0.1865671642,-1.11461296,-1.45443527,2.190741601,3.517910089,-0.6505900622,-0.9185384648,0.27259,0.84952,0.16962,0.27256,-0.76904,1.83012,2.9,100,86.4019,-2.37951,-0.588,2.39,2.42,59.73,-5.19047619,229.6,-0.4768097096
28/06/2019,"1,359.00",3.973509934,5.841121495,-0.1865671642,-1.11461296,-1.45443527,2.190741601,2.827277166,1.51331379,0.34682,0.27259,0.84952,0.16962,0.27256,-0.25499,2.7,98.2,86.7065,0.26442,-0.5675,2.38,2.39,54.34,-9.023941068,230,0.1742160279
31/07/2019,"1,413.00",6.072186837,3.973509934,5.841121495,-0.1865671642,-1.11461296,-1.45443527,4.907315715,3.209354755,0.38053,0.34682,0.27259,0.84952,0.16962,1.19794,2.6,98.4,86.8005,4.85774,-0.5775,2.4,2.38,56.47,3.919764446,230.6,0.2608695652
30/08/2019,"1,498.80",0.8340005338,6.072186837,3.973509934,5.841121495,-0.1865671642,-1.11461296,5.022848385,5.295606089,0.49873,0.38053,0.34682,0.27259,0.84952,0.41666,2.7,89.8,84.8872,-3.59104,-0.542,2.13,2.4,53.63,-5.029219054,235.4,2.081526453
30/09/2019,"1,511.30",-1.091775293,0.8340005338,6.072186837,3.973509934,5.841121495,-0.1865671642,3.453093685,3.626565768,0.26785,0.49873,0.38053,0.34682,0.27259,-0.27081,2.8,93.2,82.6245,2.23447,-0.5075,2.04,2.13,55.14,2.81558829,237.6,0.9345794393
31/10/2019,"1,494.80",-1.659084827,-1.091775293,0.8340005338,6.072186837,3.973509934,5.841121495,-0.1288873795,1.938137359,0.16705,0.26785,0.49873,0.38053,0.34682,-0.79209,2.5,95.5,82.3748,-0.10413,-0.51,1.83,2.04,53.14,-3.627130939,236.5,-0.462962963
29/11/2019,"1,470.00",0.4081632653,-1.659084827,-1.091775293,0.8340005338,6.072186837,3.973509934,-1.37543006,-0.6389531955,0.29632,0.16705,0.26785,0.49873,0.38053,1.04376,2.5,96.8,84.1807,5.42498,-0.562,1.55,1.83,54.96,3.424915318,233.4,-1.310782241
31/12/2019,"1,476.00",5.738482385,0.4081632653,-1.659084827,-1.091775293,0.8340005338,6.072186837,-0.625460781,-0.7808989516,0.4095,0.29632,0.16705,0.26785,0.49873,-0.74172,2.3,99.3,83.546,3.06442,-0.5425,1.55,1.55,58.41,6.277292576,233.9,0.2142245073
31/01/2020,"1,560.70",2.332286794,5.738482385,0.4081632653,-1.659084827,-1.091775293,0.8340005338,3.073322825,1.495853608,0.51595,0.4095,0.29632,0.16705,0.26785,1.31773,2.5,99.8,80.8595,5.18043,-0.594,1.55,1.55,56.55,-3.184386235,238,1.752885849
28/02/2020,"1,597.10",-0.3255901321,2.332286794,5.738482385,0.4081632653,-1.659084827,-1.091775293,4.03538459,2.826310815,0.26959,0.51595,0.4095,0.29632,0.16705,-0.51647,2.4,101,84.6808,2.00891,-0.485,1.58,1.55,49.66,-12.18390805,240.4,1.008403361
31/03/2020,"1,591.90",5.716439475,-0.3255901321,2.332286794,5.738482385,0.4081632653,-1.659084827,1.003348331,2.581726349,0.38632,0.26959,0.51595,0.4095,0.29632,-0.37496,2.2,89.1,83.2349,-17.48244,0.15,0.65,1.58,31.01,-37.55537656,241.7,0.540765391
30/04/2020,"1,682.90",1.990611445,5.716439475,-0.3255901321,2.332286794,5.738482385,0.4081632653,2.695424671,2.574378712,-6.626,0.38632,0.26959,0.51595,0.4095,-0.43892,2.1,71.8,82.4105,6.69311,0.355,0.05,0.65,15.18,-51.04804902,242.7,0.4137360364
29/05/2020,"1,716.40",0.9205313447,1.990611445,5.716439475,-0.3255901321,2.332286794,5.738482385,3.85352546,2.460486929,-12.48443,-6.626,0.38632,0.26959,0.51595,0.76283,3.2,72.3,81.8218,9.80714,-0.06,0.05,0.05,18.02,18.7088274,244.1,0.5768438401
30/06/2020,"1,732.20",6.413809029,0.9205313447,1.990611445,5.716439475,-0.3255901321,2.332286794,1.455571395,2.875860755,8.6655,-12.48443,-6.626,0.38632,0.26959,2.91869,3,78.1,86.2367,8.06439,-0.3275,0.08,0.05,33.81,87.62486127,245.2,0.4506349857
31/07/2020,"1,843.30",6.797591277,6.413809029,0.9205313447,1.990611445,5.716439475,-0.3255901321,3.667170187,3.108317273,6.15489,8.6655,-12.48443,-6.626,0.38632,1.36258,3,72.5,79.2473,6.70624,-0.428,0.09,0.08,37.44,10.7364685,251.4,2.528548124
31/08/2020,"1,968.60",-2.357004978,6.797591277,6.413809029,0.9205313447,1.990611445,5.716439475,6.605700153,4.710643883,2.09937,6.15489,8.6655,-12.48443,-6.626,4.95032,3.1,74.1,86.4383,6.78511,-0.5025,0.1,0.09,39.37,5.15491453,261,3.818615752
30/09/2020,"1,922.20",-1.13931953,-2.357004978,6.797591277,6.413809029,0.9205313447,1.990611445,2.220293149,3.618131776,0.86226,2.09937,6.15489,8.6655,-12.48443,0.32282,2.6,80.4,85.6665,-1.10246,-0.495,0.09,0.1,36.82,-6.477012954,257.4,-1.379310345
30/10/2020,"1,900.30",-1.936536336,-1.13931953,-2.357004978,6.797591277,6.413809029,0.9205313447,-1.748162254,1.100422256,1.60596,0.86226,2.09937,6.15489,8.6655,-1.1027,2.6,81.8,81.9244,3.1253,-0.482,0.09,0.09,36.39,-1.167843563,252.1,-2.059052059
30/11/2020,"1,863.50",-0.4024684733,-1.936536336,-1.13931953,-2.357004978,6.797591277,6.413809029,-1.537927933,-1.810953615,0.29349,1.60596,0.86226,2.09937,6.15489,0.40375,2.8,76.9,80.8759,3.14141,-0.5375,0.09,0.09,38.25,5.111294312,253.7,0.6346687822
31/12/2020,"1,856.00",0.5926724138,-0.4024684733,-1.936536336,-1.13931953,-2.357004978,6.797591277,-1.169502405,-1.159441446,-0.44509,0.29349,1.60596,0.86226,2.09937,1.33419,2.5,80.7,78.7724,6.99133,-0.59,0.09,0.09,43.92,14.82352941,253.9,0.07883326764
29/01/2021,"1,867.00",-3.1494376,0.5926724138,-0.4024684733,-1.936536336,-1.13931953,-2.357004978,0.09510197025,-0.5821107986,0.06936,-0.44509,0.29349,1.60596,0.86226,2.8419,3,79,80.1589,4.4976,-0.618,0.09,0.09,49.47,12.63661202,257.8,1.53603781
26/02/2021,"1,808.20",-4.977325517,-3.1494376,0.5926724138,-0.4024684733,-1.936536336,-1.13931953,-1.278382593,-0.98641122,2.47819,0.06936,-0.44509,0.29349,1.60596,-0.6583,3.3,76.8,80.7264,4.17695,-0.6275,0.08,0.09,56.44,14.08934708,255.3,-0.9697439876
31/03/2021,"1,718.20",2.531719241,-4.977325517,-3.1494376,0.5926724138,-0.4024684733,-1.936536336,-4.063381559,-2.511363568,-0.59603,2.47819,0.06936,-0.44509,0.29349,-0.45264,3.1,84.9,81.231,-4.13901,-0.645,0.07,0.08,60.43,7.069454288,255.2,-0.03916960439
30/04/2021,"1,761.70",5.193846852,2.531719241,-4.977325517,-3.1494376,0.5926724138,-0.4024684733,-1.222803138,-1.865014625,5.22731,-0.59603,2.47819,0.06936,-0.44509,-3.29319,3.4,88.3,79.3863,5.55575,-0.676,0.07,0.07,59.87,-0.9266920404,257.4,0.8620689655
31/05/2021,"1,853.20",-1.003669329,5.193846852,2.531719241,-4.977325517,-3.1494376,0.5926724138,3.862783047,0.9160801921,0.59863,5.22731,-0.59603,2.47819,0.06936,1.61887,4.6,82.9,79.2862,-2.75355,-0.7025,0.06,0.07,62.8,4.893936863,259.9,0.9712509713
30/06/2021,"1,834.60",-1.498964352,-1.003669329,5.193846852,2.531719241,-4.977325517,-3.1494376,2.095088762,2.240632255,0.35195,0.59863,5.22731,-0.59603,2.47819,0.53022,4.2,85.5,78.0831,4.28688,-0.705,0.08,0.06,68.58,9.203821656,260,0.03847633705
30/07/2021,"1,807.10",-1.278291185,-1.498964352,-1.003669329,5.193846852,2.531719241,-4.977325517,-1.25131684,0.8970710573,1.21893,0.35195,0.59863,5.22731,-0.59603,-1.24277,4.7,81.2,76.5311,3.84406,-0.672,0.1,0.08,70.12,2.245552639,257.407,-0.9973076923
31/08/2021,"1,784.00",-0.3755605381,-1.278291185,-1.498964352,-1.003669329,5.193846852,2.531719241,-1.388627768,-1.260308288,0.42481,1.21893,0.35195,0.59863,5.22731,0.28655,4.6,70.3,78.6661,1.48537,-0.6475,0.09,0.1,65.68,-6.332002282,253.301,-1.595139215
30/09/2021,"1,777.30",-0.0225060485,-0.3755605381,-1.278291185,-1.498964352,-1.003669329,5.193846852,-0.8269258614,-1.050938692,0.73684,0.42481,1.21893,0.35195,0.59863,86.98862,4.6,72.8,77.1411,1.12423,-0.65,0.08,0.09,69.09,5.19183922,254.44,0.4496626543
29/10/2021,"1,776.90",2.436828184,-0.0225060485,-0.3755605381,-1.278291185,-1.498964352,-1.003669329,-0.1990332933,-0.5587859238,0.75561,0.73684,0.42481,1.21893,0.35195,-1.11173,4.8,71.7,80.318,-0.962,-0.644,0.08,0.08,78.51,13.63438993,254.502,0.02436723786
30/11/2021,"1,820.20",-1.840457093,2.436828184,-0.0225060485,-0.3755605381,-1.278291185,-1.498964352,1.207161068,0.6795871991,1.26445,0.75561,0.73684,0.42481,1.21893,0.79537,4.9,67.4,82.8674,6.29021,-0.58,0.08,0.08,76.45,-2.623869571,257.941,1.351266395
31/12/2021,"1,786.70",1.684670062,-1.840457093,2.436828184,-0.0225060485,-0.3755605381,-1.278291185,0.2981855456,0.1912883476,0.51112,1.26445,0.75561,0.73684,0.42481,-0.91302,4.8,70.6,80.8026,-2.15303,-0.536,0.08,0.08,70.56,-7.704381949,255.874,-0.8013460443
31/01/2022,"1,816.80",2.174152356,1.684670062,-1.840457093,2.436828184,-0.0225060485,-0.3755605381,-0.07789351525,0.7603470511,-0.2144,0.51112,1.26445,0.75561,0.73684,0.42334,4.9,67.2,83.8954,-6.09427,-0.5425,0.08,0.08,80.33,13.84637188,257.744,0.7308284546
28/02/2022,"1,856.30",4.929160157,2.174152356,1.684670062,-1.840457093,2.436828184,-0.0225060485,1.929411209,0.6727884418,1.22985,-0.2144,0.51112,1.26445,0.75561,-0.36077,4.9,62.8,71.1165,-4.35368,-0.47,0.08,0.08,89.41,11.30337358,261.633,1.508861506
31/03/2022,"1,947.80",-0.7136256289,4.929160157,2.174152356,1.684670062,-1.840457093,2.436828184,3.551656257,2.929327525,0.71089,1.22985,-0.2144,0.51112,1.26445,0.17714,5.4,59.4,75.3144,-1.98194,-0.3675,0.2,0.08,107.07,19.75170563,276.805,5.798962669
29/04/2022,"1,933.90",-4.426288846,-0.7136256289,4.929160157,2.174152356,1.684670062,-1.840457093,2.107767264,2.129895628,1.24492,0.71089,1.22985,-0.2144,0.51112,-1.07287,5.4,65.2,72.5323,-1.68168,-0.332,0.33,0.2,103.34,-3.483702251,278.755,0.7044670436
31/05/2022,"1,848.30",-0.78450468,-4.426288846,-0.7136256289,4.929160157,2.174152356,1.684670062,-2.569957238,-0.07025143933,0.36003,1.24492,0.71089,1.22985,-0.2144,-3.06339,5.3,58.4,76.3293,-11.67996,-0.2525,0.77,0.33,108.29,4.790013548,282.523,1.351724633
30/06/2022,"1,833.80",-5.311375286,-0.78450468,-4.426288846,-0.7136256289,4.929160157,2.174152356,-2.605396763,-1.974806385,0.67482,0.36003,1.24492,0.71089,1.22985,0.58868,5.3,50,76.6724,-3.4727,-0.1725,1.21,0.77,113.77,5.060485733,282.161,-0.128131161
29/07/2022,"1,736.40",1.687399217,-5.311375286,-0.78450468,-4.426288846,-0.7136256289,4.929160157,-3.047939983,-3.507389604,1.19725,0.67482,0.36003,1.24492,0.71089,-1.6154,5.2,51.5,75.4133,1.78399,-0.166,1.68,1.21,100.84,-11.36503472,274.256,-2.801591999
31/08/2022,"1,765.70",-4.683694852,1.687399217,-5.311375286,-0.78450468,-4.426288846,-0.7136256289,-1.811988035,-1.469493583,-0.09807,1.19725,0.67482,0.36003,1.24492,-0.23778,4.8,58.2,75.4607,8.15331,-0.2275,2.33,1.68,93.76,-7.021023403,278.813,1.661586255
30/09/2022,"1,683.00",-1.09922757,-4.683694852,1.687399217,-5.311375286,-0.78450468,-4.426288846,-1.498147818,-2.76922364,0.7497,-0.09807,1.19725,0.67482,0.36003,-1.72786,4.7,58.6,73.6329,-9.28708,-0.132,2.56,2.33,84.62,-9.748293515,274.587,-1.515711247
31/10/2022,"1,664.50",3.724842295,-1.09922757,-4.683694852,1.687399217,-5.311375286,-0.78450468,-2.891461211,-1.365174402,0.60339,0.7497,-0.09807,1.19725,0.67482,-1.77492,5,59.9,71.7404,-5.27373,-0.0925,3.08,2.56,86.61,2.351689908,273.335,-0.4559574925
30/11/2022,"1,726.50",4.06602954,3.724842295,-1.09922757,-4.683694852,1.687399217,-5.311375286,1.312807363,-0.6860267089,0.68755,0.60339,0.7497,-0.09807,1.19725,1.20616,4.9,56.8,76.0482,1.5937,-0.1725,3.78,3.08,84.43,-2.517030366,283.311,3.649733843
30/12/2022,"1,796.70",5.671508877,4.06602954,3.724842295,-1.09922757,-4.683694852,1.687399217,3.895435917,2.230548088,-0.24299,0.68755,0.60339,0.7497,-0.09807,3.09852,4.4,59.7,75.0248,-1.22696,-0.196,4.1,3.78,76.45,-9.451616724,285.401,0.7377052074
31/01/2023,"1,898.60",-2.370167492,5.671508877,4.06602954,3.724842295,-1.09922757,-4.683694852,4.868769208,4.487460237,0.00846,-0.24299,0.68755,0.60339,0.7497,1.78939,3.9,64.9,74.4819,1.6145,-0.2825,4.33,4.1,75.71,-0.9679529104,290.216,1.687099905
28/02/2023,"1,853.60",3.18839016,-2.370167492,5.671508877,4.06602954,3.724842295,-1.09922757,1.650670693,2.455790308,1.92935,0.00846,-0.24299,0.68755,0.60339,1.43788,4.1,67,78.8984,7.00094,-0.3025,4.57,4.33,74.32,-1.835952978,284.428,-1.994376602
31/03/2023,"1,912.70",4.585141423,3.18839016,-2.370167492,5.671508877,4.06602954,3.724842295,0.4091113339,2.163243848,0.12612,1.92935,0.00846,-0.24299,0.68755,-1.53668,3.6,62,88.2727,-1.25567,-0.172,4.65,4.57,72.09,-3.000538213,286.991,0.9011067827
28/04/2023,"2,000.40",,4.585141423,3.18839016,-2.370167492,5.671508877,4.06602954,3.886765791,1.801121364,0.0801,0.12612,1.92935,0.00846,-0.24299,1.51163,4.6,63.5,83.0596,3.74984,-0.205,4.83,4.65,,,291.076,1.423389584
